attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_400,mqar_acc_step_600,mqar_acc_step_800,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_800,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,train_lm_loss_step_1000,train_lm_loss_step_200,train_lm_loss_step_400,train_lm_loss_step_600,train_lm_loss_step_800,train_mqar_loss_step_1000,train_mqar_loss_step_200,train_mqar_loss_step_400,train_mqar_loss_step_600,train_mqar_loss_step_800,train_total_loss_step_1000,train_total_loss_step_200,train_total_loss_step_400,train_total_loss_step_600,train_total_loss_step_800,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_400,wikitext_ppl_step_600,wikitext_ppl_step_800
,,,2,384,128,,,,32,,,2,,4.0,mamba_only,,,,,,,,,,,12,,,,31,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0007344807671461718,,1.0,2.0,transformer,,0.0390625,,,,,16.70850662957961,,,,6,3195904,16061696,0,32,0.0390625,PRUNED,,7.138033390045166,,,,,2.78564453125,,,,,9.923677444458008,,,,0.0,0.014956746257893738,0.12183690034065098,,1436.2851836353939,,,
,,,,384,,,,,64,,,,,2.667,transformer,,,,,,,,,,,12,,,,33,,PRUNED,,,,,,,,,,,,,,,,0.0,,,,,,,
,,,,192,,,,,32,,,,,4.0,transformer,,,,,,,,,,,4,,,,34,,PRUNED,,,,,,,,,,,,,,,,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0006862975893366671,,1.0,4.0,transformer,,0.0625,,,,,17.176924676896416,,,,8,6351360,19217152,0,35,0.0625,PRUNED,,7.075811862945557,,,,,2.8681640625,,,,,9.943975448608398,,,,0.0,0.015048247546263455,0.13868812519014448,,1343.9165003246571,,,
0.5,late,,4,128,64,,,,32,,,3,,4.0,mamba_attn,,,,,,,,,,,6,,,,36,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0546875,16.140659976359206,961.9958058452133,64,9.160377502441406,0.0005520694987657366,,1.0,3.0,transformer,0.0703125,0.0703125,0.078125,0.0625,0.08203125,16.14115255772718,16.94471616733184,16.198394127212616,16.326436163113183,16.211251957321085,8,5300736,18166528,0,37,-0.28876300454139714,COMPLETE,6.3786396980285645,7.120742321014404,6.741267681121826,6.562863826751709,6.312148094177246,2.78173828125,2.83544921875,2.78955078125,2.78857421875,2.767578125,9.160377502441406,9.956192016601562,9.530818939208984,9.351438522338867,9.079726219177246,0.0,0.01657298362225999,0.1139540013922134,1041.7827898015614,1374.0115169579376,1143.5755256683167,1178.9040190369935,974.083380538141
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.00036291321640678656,,0.5,3.0,transformer,,0.0546875,,,,,17.07344639262493,,,,8,5300736,18166528,0,38,0.0546875,PRUNED,,7.302221298217773,,,,,2.84423828125,,,,,10.146459579467773,,,,0.0,0.026396294372629067,0.09910112524569148,,1359.5330303275575,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0004245350210819747,,0.5,2.0,transformer,,0.0625,,,,,17.305306413806736,,,,12,6358528,19224320,0,39,0.0625,PRUNED,,7.231982231140137,,,,,2.8623046875,,,,,10.094286918640137,,,,0.1,0.0196896159895019,0.15152477749917384,,1429.2170955613167,,,
,,,,384,,,,,64,,,,,4.0,transformer,,,,,,,,,,,8,,,,40,,PRUNED,,,,,,,,,,,,,,,,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0006950229859378676,,1.0,4.0,transformer,,0.0390625,,,,,16.63321113031458,,,,6,4771840,17637632,0,41,0.0390625,PRUNED,,7.0281219482421875,,,,,2.75048828125,,,,,9.778610229492188,,,,0.0,0.01028210880344434,0.11215721185279831,,1320.7400962318022,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 128, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,128,,,,64,,0.000728631943333277,1,1.0,3.0,mamba_only,,0.05859375,,,,,32.00660804259963,,,,8,3955656,13605000,0,42,0.05859375,PRUNED,,12.858962059020996,,,,,3.15087890625,,,,,16.009841918945312,,,,,0.011110740446552976,0.12359616608770288,,530438.9456688442,,,
,,,,384,,,,,32,,,,,4.0,transformer,,,,,,,,,,,6,,,,43,,PRUNED,,,,,,,,,,,,,,,,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0005269845776793751,,1.0,2.667,transformer,,0.0625,,,,,16.660644415724253,,,,4,2535680,15401472,0,44,0.0625,PRUNED,,7.038644790649414,,,,,2.814453125,,,,,9.853097915649414,,,,0.0,0.017303431224901526,0.11496110138046398,,1340.8250161098892,,,
0.0,none,"{""d_conv"": 3, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,256,64,,,,64,,0.0005191075484785047,2,1.0,4.0,mamba_only,,0.05859375,,,,,30.187869923939193,,,,4,4874848,17740640,0,45,0.05859375,PRUNED,,16.460636138916016,,,,,3.298095703125,,,,,19.758731842041016,,,,,0.017646632366826447,0.1317092365054031,,13825399.917429619,,,
0.25,middle,,3,384,16,,,,64,,,4,,3.0,mamba_attn,,,,,,,,,,,8,,,,46,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,,64,,,,,64,,,,,2.667,transformer,,,,,,,,,,,2,,,,47,,PRUNED,,,,,,,,,,,,,,,,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.00113218664089975,,0.5,2.667,transformer,,0.0546875,,,,,16.97059148858694,,,,6,3786880,16652672,0,48,0.0546875,PRUNED,,7.185098171234131,,,,,2.89013671875,,,,,10.075235366821289,,,,0.0,0.0005491390403356174,0.10386481987984936,,1626.3645316463126,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.00030574063121519414,,1.0,3.0,transformer,,0.0625,,,,,17.347607312872167,,,,6,2250624,11899968,0,49,0.0625,PRUNED,,7.242234230041504,,,,,2.8759765625,,,,,10.118210792541504,,,,0.05,0.028459364434946968,0.1427583437556597,,1403.2692579269735,,,
,,,,128,,,,,32,,,,,3.0,transformer,,,,,,,,,,,6,,,,50,,PRUNED,,,,,,,,,,,,,,,,0.1,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.068359375,16.06056980254898,1006.4521631981916,32,9.343955993652344,0.0010134421331527263,,1.0,4.0,transformer,0.05859375,0.08984375,0.0625,0.0625,0.07421875,16.03412459525439,15.960893937306038,17.364556610315777,16.12146102356273,16.413361079716932,6,4771840,17637632,0,51,-0.2773499608039856,COMPLETE,6.5744242668151855,7.224879741668701,6.725992202758789,6.620378494262695,6.430349349975586,2.76953125,2.7431640625,2.751953125,2.79150390625,2.8037109375,9.343955993652344,9.96804428100586,9.477945327758789,9.411882400512695,9.234060287475586,0.0,0.013324688371058178,0.10822507697611816,1057.5516365174224,1428.9591696423936,1218.5449008081605,1237.4320464913037,1012.5481788026171
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,0.072265625,16.163334285013843,1045.9561239605346,32,8.762115478515625,0.0012582796532119855,4,1.0,4.0,mamba_only,0.05078125,0.0703125,0.0859375,0.0546875,0.06640625,16.199382828901644,28.487254795969385,20.301842996300813,19.009061214027717,16.645398120462204,6,5495640,15144984,0,52,-0.2753687098622322,COMPLETE,5.953522205352783,9.148688316345215,6.8486785888671875,6.470864295959473,5.770496368408203,2.80859375,3.55224609375,2.96923828125,3.037353515625,2.72802734375,8.762115478515625,12.700934410095215,9.817916870117188,9.508217811584473,8.498523712158203,,0.015295581302662738,0.09757389081801757,1190.4673330401552,9680.227767423163,1774.9392699934842,1409.905785016615,1020.2397286595818
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,0.05078125,16.082149994482712,815.5925551185792,32,8.19694995880127,0.0027228539698696858,4,1.0,4.0,mamba_only,0.0625,0.08203125,0.05078125,0.078125,0.03125,16.000885156147017,30.114258963325312,28.125311102201046,17.573534398768334,17.76116194324619,6,5495640,15144984,0,53,-0.28441449552774434,COMPLETE,5.4459733963012695,7.244703769683838,6.486634731292725,5.7560811042785645,5.62857723236084,2.7509765625,3.163330078125,3.2451171875,3.0146484375,2.7978515625,8.19694995880127,10.40803337097168,9.731752395629883,8.770729064941406,8.42642879486084,,0.021015704107323993,0.08154591542746398,953.1195830978695,2137.780677504384,1026.4427477967336,999.4847677360451,791.8419588449256
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,0.0517578125,16.2377415319982,812.0310582640558,32,8.227897644042969,0.0029300616668237593,4,0.5,4.0,mamba_only,0.05859375,0.0703125,0.1171875,0.0625,0.046875,16.05468932303848,40.65570457743846,19.095111751320612,18.180691192605845,16.933343528090774,6,5495640,15144984,0,54,-0.2832191169261933,COMPLETE,5.461784362792969,7.498835563659668,6.359686851501465,5.785050392150879,5.654613971710205,2.76611328125,2.959228515625,2.93115234375,2.742431640625,2.92822265625,8.227897644042969,10.458064079284668,9.290839195251465,8.527482032775879,8.582836151123047,,0.02908044518387496,0.0647485601128589,892.3281722451304,2196.5712810632167,1053.2976632090679,1083.9102292521884,830.2920931395171
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,0.0625,16.160128375184094,772.5933826097087,32,8.12926959991455,0.002991942221329727,4,0.5,2.667,mamba_only,0.0546875,0.078125,0.0390625,0.05078125,0.03515625,16.151993151888018,38.19891098025757,22.9426036947758,19.51872988924688,16.36135047271935,6,4610904,14260248,0,55,-0.2699876442551613,COMPLETE,5.360714912414551,7.200872421264648,6.34192419052124,6.043872833251953,5.638505458831787,2.7685546875,3.15869140625,3.149169921875,2.884033203125,2.76171875,8.12926959991455,10.359563827514648,9.491094589233398,8.927906036376953,8.400224685668945,,0.040108428429234844,0.05059237093354576,892.0370746257543,2382.7924916769375,1061.4345166325288,943.3784389292698,768.038663161852
,,,2,192,64,,,,32,,,4,,2.667,mamba_only,,,,,,,,,,,2,,,,56,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,2,64,64,,,,32,,,4,,2.667,mamba_only,,,,,,,,,,,6,,,,57,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,,,,32,,0.0016909118751741788,4,0.5,2.667,mamba_only,,0.04296875,,,,,27.668995768810042,,,,6,4610904,14260248,0,58,0.04296875,PRUNED,,8.608551025390625,,,,,3.09375,,,,,11.702301025390625,,,,,0.04675743419961513,0.05237219750214301,,6062.188976005724,,,
0.5,uniform,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,64,0.0625,16.16950128391079,863.7843339574932,32,8.345703125,0.002659459589007624,4,0.5,4.0,mamba_attn,0.0625,0.08984375,0.07421875,0.078125,0.05859375,16.268742121176622,26.570469104594306,22.181157430069714,19.11785200722057,17.96997649134973,4,5330272,18196064,2,59,-0.2755661562085152,COMPLETE,5.597167491912842,8.041437149047852,6.517880439758301,6.121687412261963,5.911922931671143,2.74853515625,2.909423828125,3.026123046875,2.95068359375,2.86474609375,8.345703125,10.950860977172852,9.5440034866333,9.072370529174805,8.776668548583984,,0.066365823260066,0.0648171644223814,956.4680588676456,4296.295066968063,1294.651453372931,1179.137051268434,863.8468139421659
0.5,uniform,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,64,,,,32,,0.0024895298583984486,4,0.5,4.0,mamba_attn,,0.03515625,,,,,65.5051592195527,,,,4,5330272,18196064,2,60,0.03515625,PRUNED,,8.08355712890625,,,,,4.06591796875,,,,,12.14947509765625,,,,,0.06786231448478199,0.02915802799684021,,5323.668475258384,,,
0.5,uniform,,2,192,64,,,,32,,,4,,4.0,mamba_attn,,,,,,,,,,,12,,,,61,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,2,384,64,,,,32,,,4,,3.0,mamba_only,,,,,,,,,,,6,,,,62,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,2,256,64,,,,32,,,4,,2.667,mamba_only,,,,,,,,,,,8,,,,63,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
,,,2,128,64,,,,32,,,4,,4.0,mamba_only,,,,,,,,,,,2,,,,64,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.5,uniform,,2,64,32,,,,32,,,3,,4.0,mamba_attn,,,,,,,,,,,8,,,,65,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.333,late,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [3], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,0.0625,16.137212327658204,855.5594609203324,32,8.856250762939453,0.0022106525966417274,4,0.5,2.0,mamba_attn,0.05078125,0.078125,0.06640625,0.0703125,0.06640625,16.208283860178117,25.888120089828547,23.788558074684598,17.408596071520034,17.15963484583436,4,2453868,12103212,1,66,-0.27508777976036075,COMPLETE,6.039844036102295,8.04173755645752,6.601366996765137,6.1064019203186035,5.813212871551514,2.81640625,3.177978515625,3.56103515625,2.873046875,2.826171875,8.856250762939453,11.21971607208252,10.162402153015137,8.979448318481445,8.639385223388672,,0.05579590600203668,0.04991246009561545,964.6861418731544,3435.6640627494853,1218.45542278042,1148.7921333448999,875.714104420972
0.333,late,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [3], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,64,0.0556640625,16.023118614665346,783.7538812876741,32,8.60239028930664,0.0029834805746073367,4,0.5,2.0,mamba_attn,0.09375,0.078125,0.04296875,0.03125,0.04296875,15.993074131085598,48.48803850059723,26.600893999290044,19.37511010016643,17.044293057904795,4,2453868,12103212,1,67,-0.2775406897068024,COMPLETE,5.804538249969482,7.562832355499268,6.387144565582275,5.68065071105957,5.860291481018066,2.7978515625,3.3994140625,3.334228515625,2.8154296875,2.841796875,8.60239028930664,10.96224594116211,9.721372604370117,8.49608039855957,8.702088356018066,,0.06136298388647357,0.048408986486675895,894.7339683631674,2737.031508311451,1076.8944585698237,1014.9409635400052,785.949958663854
0.333,late,,2,384,64,,,,32,,,4,,2.667,mamba_attn,,,,,,,,,,,4,,,,68,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
0.333,late,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [4, 5], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,64,,,,64,,0.0028928503052840057,4,2.0,3.0,mamba_attn,,0.0546875,,,,,33.34769069347406,,,,6,7381184,20246976,2,69,0.0546875,PRUNED,,7.566398620605469,,,,,3.311767578125,,,,,10.878166198730469,,,,,0.05904330849966365,0.052628352424713774,,3310.8688461711495,,,
0.25,middle,,2,64,32,,,,32,,,4,,2.0,mamba_attn,,,,,,,,,,,4,,,,70,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,
