attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_100,mqar_acc_step_200,mqar_acc_step_300,mqar_acc_step_400,mqar_acc_step_500,mqar_proxy_ppl_step_100,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_300,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_500,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_100,wikitext_ppl_step_200,wikitext_ppl_step_300,wikitext_ppl_step_400,wikitext_ppl_step_500
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,10003.530497062002,1028.8499084712812,64,6.5048298835754395,0.0011788717586442587,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,20915.42465460071,13159.027200995164,7186.825827638252,8943.057505050485,9985.230245147863,4,1508736,11158080,0,30,-0.3468098431825638,COMPLETE,0.05,0.08066848426658638,0.14003016083562442,1375.7773773649835,1194.4726462984204,1271.3734055792395,1030.065888810656,1094.3470053011285
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,17297.214937421933,1053.9649586125408,64,6.539752960205078,0.0011741042689548831,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,21136.15234065512,13902.096316372585,17386.12467086292,18036.82713002322,17789.736220110077,4,1508736,11158080,0,31,-0.3480157241225243,COMPLETE,0.05,0.0790881974621515,0.14601456643864852,1409.6108462335776,1224.5771102361464,1270.6102294250543,1045.62946207055,1114.52264256547
0.5,late,"{""d_conv"": 3, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [2, 3], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,128,32,0.0,73207.2548263166,1264.5355345905643,64,6.92146110534668,0.0014021696343890864,2,0.5,3.0,mamba_attn,0.0,0.0,0.0,0.0,0.0,282752639.44172126,455455.24417351215,71415.45141230454,58852.41132510777,73646.45222569651,4,940312,7373208,2,32,-0.3571230083703995,COMPLETE,,0.08059940041702149,0.11069068593797467,662123.2949165005,3477.7152383930757,1871.8807688683269,1219.0634507317839,1390.9917018893054
,,,2,384,64,,,,64,,,2,,2.0,mamba_only,,,,,,,,,,,4,,,,33,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.0,13080.95132343176,1102.6297183342078,64,6.753600597381592,0.001223036338773721,,1.0,4.0,transformer,0.0,0.0,0.0,0.0,0.0,22742.311742430156,13820.87690064633,13223.437386959107,11699.595766445105,13078.95548093652,4,809728,7242624,0,34,-0.35027266293764114,COMPLETE,0.05,0.07602812386200306,0.14333073591850135,1442.635465091931,1228.1077765747139,1310.8560594296184,1098.2472778354436,1179.8111081064849
,,,4,192,128,,,,64,,,1,,4.0,mamba_only,,,,,,,,,,,4,,,,35,,PRUNED,,,,,,,,
,,,4,192,16,,,,32,,,4,,3.0,mamba_only,,,,,,,,,,,4,,,,36,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,11173.716743349896,1016.4368405999961,64,6.711953639984131,0.0013364236215455505,,0.5,2.0,transformer,0.0,0.0,0.0,0.0,0.0,18971.782218152686,12324.094448058793,15057.461171758518,11477.507519218278,11018.963773854359,4,1213056,10862400,0,37,-0.34620292484760284,COMPLETE,0.05,0.0852148255700704,0.08999665505310284,1398.3099122961462,1190.1926177569826,1243.864952431155,1040.7491712193446,1091.1596505610567
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,18765.06540920889,1020.709084875834,32,6.538232803344727,0.001633309400686083,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,14103.795418341799,16495.04694524618,14434.732753287575,19083.271313824473,19925.991687526082,2,766848,10416192,0,38,-0.34641264230012897,COMPLETE,0.05,0.08828914161516004,0.11423870857310926,1344.3994519772477,1144.5628070123944,1254.0967732354852,1022.0201244680876,1097.7307839623202
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,14342.52080012135,1184.0593793493626,32,6.902732849121094,0.00040858157994088447,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,20207.687077192622,13467.79610065695,14339.894846547753,13104.52527823698,14445.308939958304,2,766848,10416192,0,39,-0.35383519828319554,COMPLETE,0.05,0.0964495015217417,0.14011145465558797,1553.3780229475842,1315.8590694906586,1395.4773621724955,1177.8611390149822,1254.6392764879035
0.333,uniform,,3,192,64,,,,64,,,1,,3.0,mamba_attn,,,,,,,,,,,6,,,,40,,PRUNED,,,,,,,,
,,,,192,,,,,64,,,,,3.0,transformer,,,,,,,,,,,12,,,,41,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 64, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,64,,,,,64,,0.0016499272729981341,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,,21849.719422701586,15216.367749902764,12384.41784454639,11270.636183012302,,6,258688,3475136,0,42,,FAIL,0.05,0.0863538197539187,0.10465751058277661,1595.3257497807424,1414.4360836575365,1474.0222109808594,1270.0858021164786,
0.5,early,,2,64,16,,,,32,,,4,,3.0,mamba_attn,,,,,,,,,,,2,,,,43,,PRUNED,,,,,,,,
,,,,256,,,,,64,,,,,3.0,transformer,,,,,,,,,,,8,,,,44,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,16463.866342002482,1033.5707753417,64,6.599737644195557,0.0016351116835587175,,0.5,2.667,transformer,0.0,0.0,0.0,0.0,0.0,23151.264672410038,19338.883686179917,15985.596217747476,17479.758409112004,16563.650099913324,4,1410176,11059520,0,45,-0.3470387428998947,COMPLETE,0.05,0.08519543981879495,0.10604269746458792,1447.7727292954874,1214.4427984191639,1249.251742441515,1039.6708438716423,1088.0250287266795
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.0,9323.746615007369,1019.377822984885,64,6.568526268005371,0.0014857626223875385,,0.5,2.667,transformer,0.0,0.0,0.0,0.0,0.0,23510.103569792333,13915.67921350106,10490.010590155023,9255.142021886551,9173.034600532686,4,1410176,11059520,0,46,-0.3463473871350289,COMPLETE,0.05,0.0886766451830607,0.10407873904752342,1368.0624611591875,1190.766385005484,1262.2704455341352,1031.1718685221192,1083.3343544391855
,,,,192,,,,,64,,,,,3.0,transformer,,,,,,,,,,,6,,,,47,,PRUNED,0.05,,,,,,,
,,,,128,,,,,32,,,,,3.0,transformer,,,,,,,,,,,12,,,,48,,PRUNED,0.05,,,,,,,
0.333,late,,4,256,32,,,,64,,,3,,2.667,mamba_attn,,,,,,,,,,,4,,,,49,,PRUNED,,,,,,,,
,,,3,256,128,,,,64,,,2,,3.0,mamba_only,,,,,,,,,,,4,,,,50,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,13000.561173890927,978.0018068467931,32,6.362257957458496,0.0013467575618753126,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,18087.538792036252,13157.420972470945,13341.79978201804,10783.436749247749,13149.39277028403,2,1350144,14215936,0,51,-0.344275575876236,COMPLETE,0.05,0.08876637064698249,0.10527067230754547,1319.098341681462,1142.0315995717262,1188.637330992487,987.0243263977392,1046.7867177053633
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,14496.53651819152,1005.6849836095075,32,6.629478454589844,0.001333029251516402,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,15868.941936421606,13971.849085900612,8726.299533851296,15061.137758523737,14940.283079275907,2,1350144,14215936,0,52,-0.3456712082028389,COMPLETE,0.05,0.08991090901395384,0.10288340365778952,1368.4816557577112,1166.2592655784383,1255.2881061158869,1023.2360224100189,1074.8775115333503
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,15625.300845255944,1019.2680665808444,32,6.5572357177734375,0.001573995155469363,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,20052.877320341748,13659.858807557692,13126.939854804457,12824.420005998152,15231.234742125553,2,1350144,14215936,0,53,-0.34634200334548954,COMPLETE,0.05,0.09349849842601174,0.09621938650204359,1395.3807139239682,1179.753445293614,1273.5290433234277,1034.3700474973402,1091.8577334769677
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,11037.474268964736,995.6092124248878,32,6.407100677490234,0.0013804555584867647,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,21089.761584743334,12463.279901697733,13676.54362142149,10375.394648784331,11120.308612170506,2,1350144,14215936,0,54,-0.34516774117946625,COMPLETE,0.05,0.09702960803761368,0.09087169320116946,1324.329819337987,1116.427641941287,1235.9986046420381,1013.9686668145343,1071.1844736411188
,,,,256,,,,,32,,,,,3.0,transformer,,,,,,,,,,,6,,,,55,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,18094.716058071437,970.7498987835662,32,6.3192033767700195,0.001303549118851471,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,21343.571217426557,17261.357056985493,14549.721746101579,15607.667487932562,19282.309712876624,2,1350144,14215936,0,56,-0.34390344321727756,COMPLETE,0.05,0.09962253844052456,0.08371873320953935,1345.1758389995287,1123.2168189476072,1246.799167115437,1009.7871984923274,1015.4688608654311
0.0,none,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,32,0.0,2162139.6903326022,3557.013726579694,32,7.981365203857422,0.0008957947938448091,1,0.5,3.0,mamba_only,0.0,0.0,0.0,0.0,0.0,485165195.4097903,485165195.4097903,10671695.015806152,2666140.7642616527,1800920.7029807772,2,1612696,14478488,0,57,-0.4088338315486908,COMPLETE,,0.09931190143708245,0.08106443743301768,243920670.8658453,52212.037054879045,7989.865864661111,3731.74084193488,3852.6043567393704
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,14293.145996329857,1034.6833859839478,32,6.5216288566589355,0.00110954705964272,,0.5,2.0,transformer,0.0,0.0,0.0,0.0,0.0,18835.63548947266,8722.039685493708,18153.89877200659,12805.647986899115,14714.042916317088,2,1087488,13953280,0,58,-0.34709253758192066,COMPLETE,0.1,0.09993576284808277,0.0766365903361873,1394.8112739624225,1191.5287607298485,1287.9339389908237,1026.124901813761,1097.1263785690426
0.25,middle,,2,256,16,,,,32,,,3,,3.0,mamba_attn,,,,,,,,,,,4,,,,59,,PRUNED,,,,,,,,
,,,,256,,,,,32,,,,,2.667,transformer,,,,,,,,,,,12,,,,60,,PRUNED,0.05,,,,,,,
0.125,middle,,3,256,128,,,,32,,,2,,2.667,mamba_attn,,,,,,,,,,,2,,,,61,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,18128.43205228261,975.972243178783,32,6.379189491271973,0.0015495541516838125,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,17757.192044390344,22362.410347419493,19578.790626822167,15371.321147161081,18673.092580373814,2,1350144,14215936,0,62,-0.34417170733213426,COMPLETE,0.05,0.09814810390444606,0.08931679581801756,1315.1842627044678,1134.9578047928799,1199.9450316803545,1022.6866534662499,1075.0738328688133
,,,,256,,,,,32,,,,,3.0,transformer,,,,,,,,,,,8,,,,63,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,12663.02552787416,964.9290514993329,32,6.513200283050537,0.0014805352221306867,,0.5,4.0,transformer,0.0,0.0,0.0,0.0,0.0,23685.82000262336,15703.220438142058,17698.762484717157,16472.912698322947,13661.526372569057,2,1612800,14478592,0,64,-0.343602728843689,COMPLETE,0.05,0.09859529693504032,0.08346186878938236,1334.676730674904,1107.5297210089059,1219.5393333462607,997.9415656349486,1035.3832598536328
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,11469.804259328072,1026.9102140022171,32,6.449606895446777,0.002001658997787886,,0.5,2.667,transformer,0.0,0.0,0.0,0.0,0.0,25833.408287610247,12155.263661519986,11678.19276778554,11762.604453450054,10939.888658295708,2,1284480,14150272,0,65,-0.34671548902988436,COMPLETE,0.05,0.09853101090011068,0.07649675540194863,1477.5745651573548,1233.7824994930413,1291.839604742956,1019.01111331502,1096.371078386461
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.0,14193.606205921282,1078.9485990021985,32,6.498363494873047,0.00171427956867108,,0.5,4.0,transformer,0.0,0.0,0.0,0.0,0.0,19918.695907408353,16900.651016827633,18718.736880774737,10815.075171815059,14896.576772863056,2,413184,6846080,0,66,-0.3491871163249016,COMPLETE,0.05,0.09853624074989024,0.08552193659358617,1423.382246971756,1231.3309363661508,1319.4507832637744,1057.3948170913943,1148.9303208697852
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,18067.126766835638,1132.2758640939253,32,6.535318374633789,0.0018380125380019438,,0.5,4.0,transformer,0.0,0.0,0.0,0.0,0.0,20583.62172309322,16803.964457867398,13307.642190772862,15909.673782408086,18343.243821328266,2,1612800,14478592,0,67,-0.35159924626350403,COMPLETE,0.1,0.09929213966519253,0.08869238872905696,1483.1990204566143,1379.8245767888138,1379.4056896841407,1149.741154874023,1201.9251133846526
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,18761.62973766574,978.2794105014722,64,6.421438217163086,0.0016452626714231,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,22128.876683816452,10994.778763707054,17765.864665485096,18356.68373560426,19001.91270707052,2,1350144,14215936,0,68,-0.3442897662520409,COMPLETE,0.05,0.09911150302403952,0.0962818820569445,1321.42373962982,1155.2663865777006,1217.914627339887,983.7108775959792,1053.8849588417627
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,18028.022235333567,3513.037430787011,64,8.06125259399414,3.671973763827123e-05,,0.5,3.0,transformer,0.0,0.0,0.0,0.0,0.0,34534.25576933863,23236.2025668142,18598.022686539713,16970.941085084578,18074.29593323179,2,1350144,14215936,0,69,-0.4082118153572083,COMPLETE,0.05,0.09930562462300103,0.0866825534134174,15518.614723181625,6736.576521378489,4493.348279832693,3604.358930981718,3548.2644878239325
