attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_100,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_300,mqar_acc_step_400,mqar_acc_step_500,mqar_acc_step_600,mqar_acc_step_700,mqar_acc_step_800,mqar_acc_step_900,mqar_proxy_ppl_step_100,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_300,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_500,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_700,mqar_proxy_ppl_step_800,mqar_proxy_ppl_step_900,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,train_lm_loss_step_100,train_lm_loss_step_1000,train_lm_loss_step_200,train_lm_loss_step_300,train_lm_loss_step_400,train_lm_loss_step_500,train_lm_loss_step_600,train_lm_loss_step_700,train_lm_loss_step_800,train_lm_loss_step_900,train_mqar_loss_step_100,train_mqar_loss_step_1000,train_mqar_loss_step_200,train_mqar_loss_step_300,train_mqar_loss_step_400,train_mqar_loss_step_500,train_mqar_loss_step_600,train_mqar_loss_step_700,train_mqar_loss_step_800,train_mqar_loss_step_900,train_total_loss_step_100,train_total_loss_step_1000,train_total_loss_step_200,train_total_loss_step_300,train_total_loss_step_400,train_total_loss_step_500,train_total_loss_step_600,train_total_loss_step_700,train_total_loss_step_800,train_total_loss_step_900,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_100,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_300,wikitext_ppl_step_400,wikitext_ppl_step_500,wikitext_ppl_step_600,wikitext_ppl_step_700,wikitext_ppl_step_800,wikitext_ppl_step_900
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,32,,0.001657048720428956,,0.5,3.0,transformer,0.0625,,,,,,,,,,16.85497720207264,,,,,,,,,,6,1008896,7441792,0,55,0.0625,PRUNED,7.513389587402344,,,,,,,,,,2.7724609375,,,,,,,,,,10.285850524902344,,,,,,,,,,0.0,0.06002437852245549,0.1845586602008325,1901.2158115343589,,,,,,,,,
,,,4,384,128,,,,64,,,3,,2.0,mamba_only,,,,,,,,,,,,,,,,,,,,,2,,,,56,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.06640625,16.041955669382162,970.685038542036,64,9.348871231079102,0.002779600581187564,,0.5,2.0,transformer,0.0703125,0.0625,0.04296875,0.078125,0.07421875,0.08203125,0.05078125,0.08203125,0.05078125,0.05078125,17.474064855947706,16.179620256230486,18.788172303617042,17.186887329634317,16.996506322587102,16.71462658798611,16.225110265533033,15.973563246437147,16.23006253185162,16.15889550226456,2,619008,10268352,0,57,-0.2774938523769379,COMPLETE,7.360559940338135,6.556879043579102,7.1866455078125,6.828777313232422,6.871119499206543,6.798038959503174,6.68565559387207,6.411349296569824,6.442592144012451,6.5544657707214355,2.9169921875,2.7919921875,2.89453125,2.8486328125,2.81591796875,2.84326171875,2.822265625,2.82958984375,2.791015625,2.80126953125,10.277551651000977,9.348871231079102,10.0811767578125,9.677410125732422,9.687037467956543,9.641300201416016,9.50792121887207,9.240939140319824,9.23360824584961,9.355735778808594,0.1,0.06005273378451357,0.1733767622224838,1778.8707140660315,975.6954105345721,1488.8118738184871,1565.1959399554478,1249.6601544426628,1221.9228453855135,986.1277928149523,1021.2185256745056,939.4308470049227,1177.7382849315584
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.002614504658516813,,0.5,2.0,transformer,0.03515625,,,,,,,,,,18.516090979510242,,,,,,,,,,2,619008,10268352,0,58,0.03515625,PRUNED,7.4650797843933105,,,,,,,,,,2.6865234375,,,,,,,,,,10.151603698730469,,,,,,,,,,0.1,0.06997229597095353,0.1630079135974261,1658.328220912975,,,,,,,,,
,,,4,256,32,,,,64,,,4,,2.0,mamba_only,,,,,,,,,,,,,,,,,,,,,6,,,,59,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.25,middle,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 16, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,16,,,,64,,0.002969576671701211,2,0.5,2.0,mamba_attn,0.06640625,,0.0625,0.0625,0.0390625,,,,,,51.52239675411281,,28.38398833943883,28.15021329490423,23.13736804049835,,,,,,2,1456760,14322552,1,60,0.0390625,PRUNED,13.570453643798828,,8.086828231811523,7.380605697631836,6.976451873779297,,,,,,4.2255859375,,3.61328125,2.97607421875,3.15087890625,,,,,,17.796039581298828,,11.700109481811523,10.356679916381836,10.127330780029297,,,,,,,0.06516130706856933,0.1609082126846349,1096468.0347786052,,4092.927028173425,2261.419446252441,1356.7890583181993,,,,,
,,,,384,,,,,64,,,,,4.0,transformer,,,,,,,,,,,,,,,,,,,,,6,,,,61,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.0015633585372659205,,0.5,2.667,transformer,0.03515625,,,,,,,,,,17.36031773407409,,,,,,,,,,2,717568,10366912,0,62,0.03515625,PRUNED,7.423696517944336,,,,,,,,,,2.79443359375,,,,,,,,,,10.218130111694336,,,,,,,,,,0.1,0.05061414444220063,0.19657008441207124,1752.9448673452537,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,32,,0.0028194015661732407,,0.5,2.667,transformer,0.05078125,,,,,,,,,,17.508227239712447,,,,,,,,,,2,347392,6780288,0,63,0.05078125,PRUNED,7.473129749298096,,,,,,,,,,2.82080078125,,,,,,,,,,10.293930053710938,,,,,,,,,,0.0,0.060073008365171085,0.16708361659612506,1926.0482172189265,,,,,,,,,
,,,3,64,64,,,,64,,,1,,2.0,mamba_only,,,,,,,,,,,,,,,,,,,,,4,,,,64,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4,256,32,,,,64,,,3,,3.0,mamba_only,,,,,,,,,,,,,,,,,,,,,2,,,,65,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,384,,,,,64,,,,,2.667,transformer,,,,,,,,,,,,,,,,,,,,,2,,,,66,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
0.125,late,,4,256,128,,,,32,,,4,,3.0,mamba_attn,,,,,,,,,,,,,,,,,,,,,4,,,,67,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,middle,"{""d_conv"": 2, ""d_model"": 128, ""d_state"": 16, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [0], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,128,16,,,,32,,0.001510923064328677,3,0.5,2.0,mamba_attn,0.046875,,,,,,,,,,26.504465611102905,,,,,,,,,,2,417394,6850290,1,68,0.046875,PRUNED,17.361984252929688,,,,,,,,,,3.177734375,,,,,,,,,,20.539718627929688,,,,,,,,,,,0.06536000940883671,0.17368956066244154,38408889.05680498,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.0029981070531777836,,2.0,3.0,transformer,0.0546875,,,,,,,,,,19.05494523277748,,,,,,,,,,2,766848,10416192,0,69,0.0546875,PRUNED,7.442893981933594,,,,,,,,,,2.8818359375,,,,,,,,,,10.324729919433594,,,,,,,,,,0.0,0.0621038234636162,0.17088683488145823,1997.0505122441962,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0015652812935220781,,1.0,4.0,transformer,0.0390625,,,,,,,,,,17.614340632037457,,,,,,,,,,2,1612800,14478592,0,70,0.0390625,PRUNED,7.389448642730713,,,,,,,,,,2.9091796875,,,,,,,,,,10.298627853393555,,,,,,,,,,0.0,0.03261412413083194,0.19967841829301905,1678.3987987441174,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.0576171875,16.052729641707618,970.3461115891661,32,9.280036926269531,0.0027824210752063617,,0.5,3.0,transformer,0.078125,0.08203125,0.05859375,0.0859375,0.078125,0.07421875,0.05859375,0.06640625,0.0859375,0.0546875,16.49470715203074,15.935585456769875,17.090127824022183,16.861150809427624,16.58657693697683,16.450469270823938,16.63321113031458,15.8676465269475,16.212241443813735,16.137212327658204,2,347392,6780288,0,71,-0.28626545369625095,COMPLETE,7.364996433258057,6.5061116218566895,7.041869163513184,6.817506790161133,6.913944721221924,6.750979423522949,6.647302627563477,6.595255374908447,6.528548717498779,6.5727739334106445,2.86865234375,2.77392578125,2.8583984375,2.84423828125,2.79052734375,2.83984375,2.77099609375,2.7724609375,2.7900390625,2.7958984375,10.233648300170898,9.280036926269531,9.900267601013184,9.661745071411133,9.704471588134766,9.59082317352295,9.418298721313477,9.367715835571289,9.318588256835938,9.368672370910645,0.1,0.08612971708380593,0.10386370828763378,1847.2972268502642,968.0329008053646,1507.1827453337844,1533.1078855191904,1212.9541435669537,1217.7730784970684,1001.6319708060879,1024.6490288105397,946.762100456792,1189.233456375992
0.0,none,"{""d_conv"": 4, ""d_model"": 64, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,64,,,,,64,,0.0008482622819164026,,2.0,4.0,transformer,0.0390625,,,,,,,,,,33.14780706306518,,,,,,,,,,12,608128,3824576,0,72,0.0390625,PRUNED,7.384763717651367,,,,,,,,,,3.56640625,,,,,,,,,,10.951169967651367,,,,,,,,,,0.0,0.00617178592770358,0.0412849621840735,1846.2437985980705,,,,,,,,,
,,,,128,,,,,32,,,,,4.0,transformer,,,,,,,,,,,,,,,,,,,,,12,,,,73,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 64, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,64,,,,,64,,3.1736683611396476e-05,,2.0,3.0,transformer,0.0546875,,,,,,,,,,33586.34954962692,,,,,,,,,,12,509056,3725504,0,74,0.0546875,PRUNED,10.633695602416992,,,,,,,,,,10.4140625,,,,,,,,,,21.047758102416992,,,,,,,,,,0.0,0.08159716572192625,0.04120565882505887,40857.961586246514,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.0012170987549555965,,2.0,4.0,transformer,0.0625,,,,,,,,,,16.09589793893025,,,,,,,,,,2,914688,10564032,0,75,0.0625,PRUNED,7.349853992462158,,,,,,,,,,2.8828125,,,,,,,,,,10.232666015625,,,,,,,,,,0.0,0.07767995022896079,0.021366427273420936,1830.9887292879055,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 128, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,128,,,,32,,0.001227760910226959,2,2.0,4.0,mamba_only,0.03515625,,,,,,,,,,118.63081020753319,,,,,,,,,,2,663320,7096216,0,76,0.03515625,PRUNED,21.93341827392578,,,,,,,,,,3.89453125,,,,,,,,,,25.82794952392578,,,,,,,,,,,0.09073221122841145,0.08814678068462789,485165195.4097903,,,,,,,,,
0.333,early,,3,128,32,,,,64,,,3,,4.0,mamba_attn,,,,,,,,,,,,,,,,,,,,,12,,,,77,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,256,,,,,64,,,,,4.0,transformer,,,,,,,,,,,,,,,,,,,,,12,,,,78,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,32,,0.0015506030791269964,,0.5,2.0,transformer,0.0625,,,,,,,,,,17.2567878806896,,,,,,,,,,6,811520,7244416,0,79,0.0625,PRUNED,7.38534688949585,,,,,,,,,,2.84521484375,,,,,,,,,,10.230562210083008,,,,,,,,,,0.05,0.07128047578940458,0.02548436070593435,1855.8301651204904,,,,,,,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 192, ""d_state"": 16, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,192,16,,,,64,,9.017952632190403e-05,4,1.0,2.667,mamba_only,0.01953125,,,,,,,,,,485165195.4097903,,,,,,,,,,2,1499784,11149128,0,80,0.01953125,PRUNED,105.8896484375,,,,,,,,,,27.8636474609375,,,,,,,,,,133.7532958984375,,,,,,,,,,,0.09780220436460214,0.0012687211585296343,485165195.4097903,,,,,,,,,
0.25,uniform,"{""d_conv"": 3, ""d_model"": 64, ""d_state"": 128, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [3, 7, 11], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,64,128,,,,64,,0.0016252642163591272,1,2.0,2.0,mamba_attn,0.0625,,,,,,,,,,106.30914570253007,,,,,,,,,,12,618011,3834459,3,81,0.0625,PRUNED,13.58930492401123,,,,,,,,,,4.27734375,,,,,,,,,,17.866649627685547,,,,,,,,,,,0.047061989064895705,0.1529215023909289,657139.640382406,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,32,,0.002873411442782742,,0.5,3.0,transformer,0.03515625,,,,,,,,,,17.603592971969498,,,,,,,,,,2,347392,6780288,0,82,0.03515625,PRUNED,7.302282810211182,,,,,,,,,,2.9306640625,,,,,,,,,,10.232946395874023,,,,,,,,,,0.1,0.0873864266935703,0.09499791824698667,1753.1061975337768,,,,,,,,,
,,,,64,,,,,32,,,,,3.0,transformer,,,,,,,,,,,,,,,,,,,,,2,,,,83,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,64,,0.002946543107891672,,0.5,2.0,transformer,0.0625,,,,,,,,,,16.04587264059195,,,,,,,,,,2,281600,6714496,0,84,0.0625,PRUNED,7.413165092468262,,,,,,,,,,2.90283203125,,,,,,,,,,10.315997123718262,,,,,,,,,,0.1,0.08583293128952982,0.10661678302732293,1849.8250409360592,,,,,,,,,
,,,,192,,,,,64,,,,,2.667,transformer,,,,,,,,,,,,,,,,,,,,,6,,,,85,,PRUNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 64, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,64,,,,,64,,0.00035127806664054763,,0.5,4.0,transformer,0.0546875,,,,,,,,,,5425.563007048586,,,,,,,,,,4,208256,3424704,0,86,0.0546875,PRUNED,9.421107292175293,,,,,,,,,,8.62890625,,,,,,,,,,18.05001449584961,,,,,,,,,,0.0,0.08223648161964146,0.11522608297680137,12765.106011019001,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,,,,64,,0.0028885022225780903,,0.5,3.0,transformer,0.0390625,,,,,,,,,,17.81436016358032,,,,,,,,,,4,678144,7111040,0,87,0.0390625,PRUNED,7.401340007781982,,,,,,,,,,2.9482421875,,,,,,,,,,10.34958267211914,,,,,,,,,,0.1,0.07377351542796645,0.07192890851021723,1918.0135398723353,,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 64, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,64,32,,,,64,,0.0016007170193782841,2,2.0,4.0,mamba_only,0.0390625,,,,,,,,,,1194.6784208013787,,,,,,,,,,12,951752,4168200,0,88,0.0390625,PRUNED,16.16963768005371,,,,,,,,,,8.76025390625,,,,,,,,,,24.92989158630371,,,,,,,,,,,0.09280010521236684,0.12016168979674015,11387516.600715058,,,,,,,,,
