attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_100,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_300,mqar_acc_step_400,mqar_acc_step_500,mqar_acc_step_600,mqar_acc_step_700,mqar_acc_step_800,mqar_acc_step_900,mqar_proxy_ppl_step_100,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_300,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_500,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_700,mqar_proxy_ppl_step_800,mqar_proxy_ppl_step_900,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,train_lm_loss_step_100,train_lm_loss_step_1000,train_lm_loss_step_200,train_lm_loss_step_300,train_lm_loss_step_400,train_lm_loss_step_500,train_lm_loss_step_600,train_lm_loss_step_700,train_lm_loss_step_800,train_lm_loss_step_900,train_mqar_loss_step_100,train_mqar_loss_step_1000,train_mqar_loss_step_200,train_mqar_loss_step_300,train_mqar_loss_step_400,train_mqar_loss_step_500,train_mqar_loss_step_600,train_mqar_loss_step_700,train_mqar_loss_step_800,train_mqar_loss_step_900,train_total_loss_step_100,train_total_loss_step_1000,train_total_loss_step_200,train_total_loss_step_300,train_total_loss_step_400,train_total_loss_step_500,train_total_loss_step_600,train_total_loss_step_700,train_total_loss_step_800,train_total_loss_step_900,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_100,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_300,wikitext_ppl_step_400,wikitext_ppl_step_500,wikitext_ppl_step_600,wikitext_ppl_step_700,wikitext_ppl_step_800,wikitext_ppl_step_900
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.052734375,16.137704803810685,975.7613325629187,32,9.092924118041992,0.0027987828438223133,,0.5,2.0,transformer,0.06640625,0.0859375,0.09765625,0.0625,0.07421875,0.08203125,0.05078125,0.0546875,0.078125,0.0703125,16.873504808735525,15.97551326331154,16.194439923856883,17.14864128848936,16.550171832126438,16.07331823158118,16.462522367809036,16.194439923856883,16.01847391363253,16.252862432715045,2,281600,6714496,0,32,-0.2914265260100365,COMPLETE,7.418064117431641,6.29360818862915,7.124461650848389,6.977645397186279,6.9018449783325195,6.869140148162842,6.639543056488037,6.650913715362549,6.532055377960205,6.418051242828369,2.94970703125,2.79931640625,2.7802734375,2.85546875,2.880859375,2.7861328125,2.84423828125,2.78466796875,2.80078125,2.78662109375,10.36777114868164,9.092924118041992,9.904735565185547,9.833114624023438,9.78270435333252,9.6552734375,9.483781814575195,9.43558120727539,9.332836151123047,9.204671859741211,0.05,0.05850762994816211,0.1922468589249285,1908.8574239685443,985.4491428915073,1493.4401048927784,1499.8065277709807,1207.8366045447585,1200.2430305681305,999.1028526535322,1015.256313480148,954.671313064752,1184.4978045475948
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.06640625,16.072091981497355,910.778530929544,32,9.10614013671875,0.0026971800118670316,,0.5,3.0,transformer,0.08984375,0.05859375,0.0546875,0.06640625,0.05078125,0.0546875,0.03515625,0.046875,0.0546875,0.0625,18.15629502632466,16.0742992990104,18.08937423474241,17.315871958636347,18.236815540567896,16.998581218064302,16.940579778687102,16.362349120777928,16.138197294992572,16.151993151888018,2,1350144,14215936,0,33,-0.27430873811244966,COMPLETE,7.3599700927734375,6.342957019805908,7.292748928070068,6.975407600402832,6.774838447570801,6.636653423309326,6.427545547485352,6.369662761688232,6.355425834655762,6.398899555206299,2.9501953125,2.76318359375,2.91162109375,2.74609375,2.6796875,2.8388671875,2.82568359375,2.78955078125,2.759765625,2.7841796875,10.310165405273438,9.10614013671875,10.204370498657227,9.721501350402832,9.4545259475708,9.475521087646484,9.253229141235352,9.15921401977539,9.115191459655762,9.18307876586914,0.05,0.06083718726421279,0.16572670763793101,1875.6651214624983,915.5519882221815,1523.342596824413,1507.8814649210876,1189.9796719024828,1151.9565285519066,940.1754200376209,967.0859424759748,901.2275574885919,1116.885560424811
0.0,none,"{""d_conv"": 4, ""d_model"": 64, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 1, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,64,,0.046875,16.08239539048937,1105.787632038918,64,9.635723114013672,0.0014003806776367652,,2.0,2.667,transformer,0.078125,0.09375,0.046875,0.06640625,0.05078125,0.03125,0.0546875,0.046875,0.06640625,0.05078125,55.55958534623072,15.995026529805152,16.56735316374323,16.73708561990739,16.113591137937473,16.555223314500964,16.42438449242827,16.16678751456304,16.2915963589103,16.027275541374312,8,342144,3558592,0,36,-0.3035406574606896,COMPLETE,7.567193984985352,6.85545015335083,7.192437648773193,7.221529006958008,7.055151462554932,6.918598175048828,6.770638465881348,6.78483772277832,6.914031028747559,6.880160331726074,4.09619140625,2.7802734375,2.82470703125,2.79052734375,2.7861328125,2.79248046875,2.78662109375,2.759765625,2.8056640625,2.77294921875,11.663385391235352,9.635723114013672,10.017145156860352,10.012056350708008,9.841283798217773,9.711078643798828,9.557259559631348,9.54460334777832,9.719695091247559,9.653109550476074,0.1,0.09946515229832543,0.0010210216979277846,1979.4933340241084,1118.0619665572701,1615.4093081031733,1633.5057534637535,1349.9042516916973,1336.9263129224585,1134.1398203404929,1125.9810551365372,1101.6826462082947,1312.8354138515483
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.056640625,16.08632223588324,969.0634383954159,64,9.164430618286133,0.0028322290000141856,,0.5,2.667,transformer,0.078125,0.0546875,0.05078125,0.0625,0.05078125,0.09375,0.08984375,0.04296875,0.09375,0.05859375,18.059588414105388,16.080186961223696,18.017750698293874,18.109258735716868,16.27966840603839,16.46855222759188,16.391336444795638,16.689141540342717,16.06645243594976,16.072337224029738,2,1284480,14150272,0,42,-0.28717587888240814,COMPLETE,7.380512237548828,6.388551712036133,7.141554832458496,7.115245342254639,6.974524974822998,6.7218017578125,6.595946311950684,6.403883457183838,6.536667346954346,6.570694923400879,3.22802734375,2.77587890625,2.85986328125,2.771484375,2.79736328125,2.87939453125,2.806640625,2.80859375,2.7705078125,2.7763671875,10.608539581298828,9.164430618286133,10.001418113708496,9.886730194091797,9.771888732910156,9.6011962890625,9.402586936950684,9.21247673034668,9.307174682617188,9.347062110900879,0.05,0.05136265115082593,0.1871307593759595,1746.5229738112255,965.7374652127431,1569.0185207994389,1630.5368892021772,1275.185374706882,1250.028763295148,1014.7590103033965,1026.1069203990937,956.0961983320019,1186.7645867507545
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 16, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,256,16,0.064453125,16.086813158969672,749.7338548966819,64,8.684782028198242,0.0026928087833221616,2,0.5,2.0,mamba_only,0.0703125,0.046875,0.078125,0.07421875,0.06640625,0.0546875,0.0390625,0.0546875,0.08203125,0.0390625,49.455697583323,16.214220597988632,51.6459733101554,33.703734342796075,19.913423318880998,21.941479933691213,22.11896857333334,17.588557264165313,16.621540304331994,16.488667715782107,2,1602416,14468208,0,45,-0.2665327891707421,COMPLETE,13.015604972839355,5.876676082611084,7.992413520812988,7.018007755279541,6.821010112762451,6.517617225646973,6.238414287567139,6.0550761222839355,6.027063846588135,5.85772705078125,3.41748046875,2.80810546875,3.210693359375,2.875732421875,2.94384765625,2.92333984375,3.20751953125,2.931640625,2.970703125,2.8173828125,16.433086395263672,8.684782028198242,11.203106880187988,9.893739700317383,9.76485824584961,9.440957069396973,9.445934295654297,8.986717224121094,8.997766494750977,8.67510986328125,,0.06952488400641171,0.17484844211519734,632467.1045462356,734.6853870792212,3887.918842556563,1864.0533897932373,1153.7066768053978,1108.4450519138054,807.9306671314941,811.3023722148436,769.6782801265231,942.1076039501982
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,0.06640625,16.041955669382162,970.685038542036,64,9.348871231079102,0.002779600581187564,,0.5,2.0,transformer,0.0703125,0.0625,0.04296875,0.078125,0.07421875,0.08203125,0.05078125,0.08203125,0.05078125,0.05078125,17.474064855947706,16.179620256230486,18.788172303617042,17.186887329634317,16.996506322587102,16.71462658798611,16.225110265533033,15.973563246437147,16.23006253185162,16.15889550226456,2,619008,10268352,0,57,-0.2774938523769379,COMPLETE,7.360559940338135,6.556879043579102,7.1866455078125,6.828777313232422,6.871119499206543,6.798038959503174,6.68565559387207,6.411349296569824,6.442592144012451,6.5544657707214355,2.9169921875,2.7919921875,2.89453125,2.8486328125,2.81591796875,2.84326171875,2.822265625,2.82958984375,2.791015625,2.80126953125,10.277551651000977,9.348871231079102,10.0811767578125,9.677410125732422,9.687037467956543,9.641300201416016,9.50792121887207,9.240939140319824,9.23360824584961,9.355735778808594,0.1,0.06005273378451357,0.1733767622224838,1778.8707140660315,975.6954105345721,1488.8118738184871,1565.1959399554478,1249.6601544426628,1221.9228453855135,986.1277928149523,1021.2185256745056,939.4308470049227,1177.7382849315584
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,128,,0.0576171875,16.052729641707618,970.3461115891661,32,9.280036926269531,0.0027824210752063617,,0.5,3.0,transformer,0.078125,0.08203125,0.05859375,0.0859375,0.078125,0.07421875,0.05859375,0.06640625,0.0859375,0.0546875,16.49470715203074,15.935585456769875,17.090127824022183,16.861150809427624,16.58657693697683,16.450469270823938,16.63321113031458,15.8676465269475,16.212241443813735,16.137212327658204,2,347392,6780288,0,71,-0.28626545369625095,COMPLETE,7.364996433258057,6.5061116218566895,7.041869163513184,6.817506790161133,6.913944721221924,6.750979423522949,6.647302627563477,6.595255374908447,6.528548717498779,6.5727739334106445,2.86865234375,2.77392578125,2.8583984375,2.84423828125,2.79052734375,2.83984375,2.77099609375,2.7724609375,2.7900390625,2.7958984375,10.233648300170898,9.280036926269531,9.900267601013184,9.661745071411133,9.704471588134766,9.59082317352295,9.418298721313477,9.367715835571289,9.318588256835938,9.368672370910645,0.1,0.08612971708380593,0.10386370828763378,1847.2972268502642,968.0329008053646,1507.1827453337844,1533.1078855191904,1212.9541435669537,1217.7730784970684,1001.6319708060879,1024.6490288105397,946.762100456792,1189.233456375992
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.046875,16.074544575224035,912.6702647324796,32,9.023869514465332,0.0027175269084536756,,0.5,2.0,transformer,0.0703125,0.0859375,0.06640625,0.04296875,0.07421875,0.06640625,0.04296875,0.08984375,0.046875,0.0625,18.30484039521905,16.1047421086428,17.601444227025937,17.265216104151257,17.00273176894542,16.994431680377584,16.839553071249984,16.00772293242911,16.33740119599446,15.999908569424736,2,1087488,13953280,0,89,-0.29394373297691345,COMPLETE,7.365352153778076,6.225041389465332,7.21786642074585,6.86728572845459,6.838950157165527,6.5573954582214355,6.451273441314697,6.4583539962768555,6.359262466430664,6.429287910461426,2.89501953125,2.798828125,2.92333984375,2.78271484375,2.7412109375,2.77490234375,2.8671875,2.8173828125,2.79736328125,2.7724609375,10.260372161865234,9.023869514465332,10.141206741333008,9.65000057220459,9.580161094665527,9.332298278808594,9.318460464477539,9.275736808776855,9.156625747680664,9.201748847961426,0.05,0.0741977883589696,0.023495606857382466,1768.2104003719555,926.4723316496048,1459.0894848978123,1502.47628212323,1179.3005386380112,1174.1206182790415,947.2592788899157,951.2172010884888,892.1965975466684,1121.4426019153468
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 2, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.05078125,16.06326574211015,937.6189086825275,64,9.254680633544922,0.002877256532808923,,0.5,2.0,transformer,0.07421875,0.08203125,0.09375,0.04296875,0.046875,0.0703125,0.08984375,0.0546875,0.07421875,0.08203125,18.23236373647904,16.050770199581066,16.064491318779663,17.561739721009552,17.12876608502533,17.095344113034596,16.442438775854907,16.385334857099913,16.11850936612563,15.972588327261006,2,1087488,13953280,0,99,-0.29138592928648,COMPLETE,7.341091632843018,6.440715312957764,7.250197410583496,6.937164783477783,6.771782398223877,6.859443664550781,6.554731845855713,6.464620113372803,6.3179426193237305,6.291821479797363,2.95166015625,2.81396484375,2.80126953125,2.8427734375,2.8837890625,2.78564453125,2.86669921875,2.76708984375,2.79833984375,2.7978515625,10.29275131225586,9.254680633544922,10.051466941833496,9.779937744140625,9.655570983886719,9.645088195800781,9.421430587768555,9.231710433959961,9.11628246307373,9.089673042297363,0.05,0.08141947349919805,0.13336281688351018,1801.6014296662772,952.1326168819688,1527.3194778778868,1569.7861401271648,1256.2244659034766,1207.8348767218722,963.1981614545509,989.2584374046894,919.6901654388214,1138.6868993711635
0.0,none,"{""d_conv"": 3, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 2, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,128,32,0.0703125,16.225110265533033,1766.4012975982826,64,9.994486808776855,0.0006917018547326728,1,2.0,2.0,mamba_only,0.07421875,0.07421875,0.046875,0.046875,0.03515625,0.078125,0.05859375,0.078125,0.06640625,0.05859375,422.1064647519917,15.91517329117734,24.70337063466527,20.893303709068686,18.765824194325504,17.898825701416065,16.545121891106785,17.062508053104285,16.68303091313071,16.24294549944986,8,1258800,7691696,0,100,-0.3035224795341492,COMPLETE,22.403654098510742,7.2332563400268555,14.201475143432617,10.488957405090332,8.587692260742188,8.217909812927246,7.419524192810059,7.28196382522583,7.056976795196533,7.098746299743652,6.2314453125,2.76123046875,3.228515625,3.15478515625,3.021240234375,2.76611328125,2.94384765625,2.98291015625,2.75634765625,2.76416015625,28.635099411010742,9.994486808776855,17.429990768432617,13.643742561340332,11.608932495117188,10.984023094177246,10.363371849060059,10.264873504638672,9.813323974609375,9.862906455993652,,0.0628376067859764,0.1773573380852652,485165195.4097903,1728.640469502002,1215900.6385483828,38676.725430749924,6785.444199486705,3840.9767842694755,2275.051897982804,1943.1779223579736,1713.6289179339744,2104.5945579498302
