attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_400,mqar_acc_step_600,mqar_acc_step_800,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_800,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_400,wikitext_ppl_step_600,wikitext_ppl_step_800
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0007102185619918895,,1.0,2.667,transformer,,0.0,,,,,13398.924044116731,,,,8,5038080,17903872,0,45,-7.079927325248718,PRUNED,0.0,0.07374711177566477,0.04767435074566336,,1187.8821863296027,,,
0.5,uniform,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,64,,,,32,,0.0007598362301562007,4,1.0,3.0,mamba_attn,,0.0,,,,,485165195.4097903,,,,4,4543840,17409632,2,46,-12.184610366821289,PRUNED,,0.0981036248308228,0.04921311506043581,,195753.27942100284,,,
,,,,384,,,,,64,,,,,2.0,transformer,,,,,,,,,,,8,,,,47,,PRUNED,0.0,,,,,,,
0.25,middle,"{""d_conv"": 3, ""d_model"": 256, ""d_state"": 16, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [3, 4], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,256,16,,,,64,,0.0009944138325928614,1,1.0,2.667,mamba_attn,,0.0,,,,,336228242.7632411,,,,8,6101832,18967624,2,48,-9.889967918395996,PRUNED,,0.06874961532520066,0.03550654366632543,,19731.42691295039,,,
,,,,256,,,,,64,,,,,2.667,transformer,,,,,,,,,,,2,,,,49,,PRUNED,0.05,,,,,,,
,,,,128,,,,,64,,,,,4.0,transformer,,,,,,,,,,,8,,,,50,,PRUNED,0.1,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,32,,0.0012487221285424112,,1.0,3.0,transformer,,0.0,,,,,17139.5769156467,,,,8,2992512,12641856,0,51,-7.099115490913391,PRUNED,0.0,0.059321968759661704,0.006801521843372883,,1210.8955525578206,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,11505.211894741238,838.6719507168766,32,5.942221641540527,0.0011220782931336093,,1.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,10969.307727558347,14746.40912257616,23250.389148318107,9532.62672785898,20413.468760102067,8,4250112,17115904,0,52,-0.3365909814834595,COMPLETE,0.0,0.06151030301666781,0.028590834855730295,908.1183071271518,1155.0285712346752,987.3370050932937,1068.2327884542053,849.2440651319317
0.333,late,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 16, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [5, 6, 7], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,16,,,,32,,0.0007211994037327167,4,1.0,2.0,mamba_attn,,0.0,,,,,485165195.4097903,,,,8,7955664,20821456,3,53,-11.661072969436646,PRUNED,,0.06746284631357025,0.04904905880587257,,115968.3942308766,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,11741.0861880009,841.7639916856962,32,5.894001007080078,0.0013762278265498286,,1.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,11425.785083566983,18579.869420352086,20415.960790711204,13426.758299254652,16724.155241644272,8,4250112,17115904,0,54,-0.33677498400211336,COMPLETE,0.0,0.06581648877421004,0.028576315992351015,891.8874680506431,1155.9540818566988,969.3509559540481,1064.2826630644754,870.0770300432154
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,22185.676311702817,838.0275435752578,32,5.856143951416016,0.0017001274695539578,,1.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,21753.910819033383,22316.05209613977,16028.583982707762,20938.41565343398,21118.099377762555,8,4250112,17115904,0,55,-0.33655254840850835,COMPLETE,0.0,0.06849092684183301,0.028118746785061103,901.1662143644805,1179.4876702276274,965.7243410659291,1053.1108422342481,857.8600916724961
,,,,64,,,,,32,,,,,2.0,transformer,,,,,,,,,,,8,,,,56,,PRUNED,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0024192325142556276,,1.0,2.0,transformer,,0.0,,,,,10292.13965089157,,,,8,4250112,17115904,0,57,-7.117546916007996,PRUNED,0.0,0.07374878295675348,0.015468598651054346,,1233.4210339053238,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 128, ""d_state"": 32, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,128,32,,,,32,,0.002369393745887081,3,2.0,2.0,mamba_only,,0.0,,,,,44767.08845041803,,,,8,2063248,8496144,0,58,-7.3262879848480225,PRUNED,,0.06791570792296049,0.026439486858664776,,1519.7300279098497,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0018590949149550555,,1.0,2.0,transformer,,0.0,,,,,37601.154701867905,,,,8,4250112,17115904,0,59,-7.088778853416443,PRUNED,0.0,0.06814158535912761,0.02934234038623151,,1198.4434315861297,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.00179619386311798,,1.0,2.667,transformer,,0.0,,,,,10269.54991314464,,,,8,5038080,17903872,0,60,-7.122572064399719,PRUNED,0.1,0.06741802351697432,0.06211469088159478,,1239.6347569946663,,,
,,,4,256,128,,,,32,,,2,,2.0,mamba_only,,,,,,,,,,,2,,,,61,,PRUNED,,,,,,,,
,,,,64,,,,,64,,,,,2.667,transformer,,,,,,,,,,,8,,,,62,,PRUNED,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,32,,0.0015613175672923331,,1.0,2.0,transformer,,0.0,,,,,27083.09574687989,,,,8,2401152,12050496,0,63,-7.095895290374756,PRUNED,0.0,0.04895574695895095,0.040435760696883344,,1207.002497620194,,,
0.0,none,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 1, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,64,,,,64,,0.0014180860561613718,1,1.0,2.667,mamba_only,,0.0,,,,,3356768.31406691,,,,4,3094576,15960368,0,64,-8.546444654464722,PRUNED,,0.058040949714155375,0.03402639915632383,,5148.417446358577,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,8712.19674909932,841.2681270844199,32,6.131943702697754,0.001234459135344752,,2.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,9073.915788803386,17811.465466488113,11905.617481683972,13788.858788894484,12423.786299520842,6,3195904,16061696,0,65,-0.3367455214262009,COMPLETE,0.0,0.06262966854155458,0.06239688558876327,898.8718055538212,1098.4643667669382,955.6164816606639,1077.8625904423875,860.601172366999
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0016729937796558228,,2.0,2.0,transformer,,0.0,,,,,14998.757693931779,,,,6,3195904,16061696,0,66,-7.080745339393616,PRUNED,0.0,0.07405128258435326,0.0757321763770966,,1188.8542883028679,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,21149.056761977732,856.164428179371,32,6.055663585662842,0.0015456321650999226,,2.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,19725.124105867795,14712.246878123857,12217.743156395924,13026.375235045874,25380.174907992492,4,2141696,15007488,0,67,-0.33762312233448033,COMPLETE,0.0,0.0660172151729346,0.07450664520898319,931.1844441867523,1162.361998271507,981.9543736799947,1066.4993989456311,884.1254342957419
0.5,uniform,"{""d_conv"": 3, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [1, 3], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,256,64,,,,32,,3.201520462873299e-05,4,2.0,2.0,mamba_attn,,0.0,,,,,485165195.4097903,,,,4,3759712,16625504,2,68,-20.0,PRUNED,,0.08193692964449907,0.0749845621106,,485165195.4097903,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 384, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 12, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,384,,,,,32,,0.00206135559504882,,2.0,2.0,transformer,,0.0,,,,,10074.607593294582,,,,4,4785408,24084096,0,69,-7.096681118011475,PRUNED,0.0,0.06972849801069565,0.07810953774114252,,1207.9513663152054,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,10046.361622349656,851.5937229981274,32,5.681304454803467,0.0018236379217998766,,2.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,10023.087735212379,15863.131620283531,17238.1945197343,16201.694163558239,11598.633612435413,4,2141696,15007488,0,70,-0.33735547810792926,COMPLETE,0.0,0.06757633037490593,0.07867440634534102,927.9468281559673,1165.8446159842865,942.8990335875474,1043.9862636646185,869.543444096704
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.002160678999921229,,2.0,2.0,transformer,,0.0,,,,,15046.436795554331,,,,4,2141696,15007488,0,71,-7.1391987800598145,PRUNED,0.0,0.06812374575950268,0.08441031355421169,,1260.4181123008445,,,
,,,,256,,,,,32,,,,,2.0,transformer,,,,,,,,,,,2,,,,72,,PRUNED,0.0,,,,,,,
,,,,128,,,,,32,,,,,2.0,transformer,,,,,,,,,,,4,,,,73,,PRUNED,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,16244.767291126776,850.5847512236113,64,5.775301933288574,0.0016794504272636367,,2.0,4.0,transformer,0.0,0.0,0.0,0.0,0.0,14074.55763574844,25685.618516017614,27765.99592444441,17552.456993945692,16239.31494583181,4,3192320,16058112,0,74,-0.3372962027788162,COMPLETE,0.0,0.06838121623472515,0.07999127735775888,931.1569151463514,1109.0927120938186,957.3092110993387,1083.6590699002022,859.8751298879082
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,38210.774230075745,840.4779111463176,64,5.861198902130127,0.0021800515773439263,,2.0,4.0,transformer,0.0,0.0,0.0,0.0,0.0,37235.74306601183,14112.406319483729,37859.074402431834,37045.32570428519,83758.53537125493,4,3192320,16058112,0,75,-0.33669853359460833,COMPLETE,0.05,0.08366184513992621,0.08798148419848169,924.4743463271981,1151.3084047235557,966.0732277089663,1058.1259150707476,871.7264111442895
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.002761811165014147,,2.0,4.0,transformer,,0.0,,,,,20070.019670307887,,,,4,3192320,16058112,0,76,-7.08813214302063,PRUNED,0.05,0.08736514261912373,0.09854802077980652,,1197.668636321209,,,
0.25,uniform,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 128, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [3], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,128,,,,64,,0.002981921433520516,3,2.0,4.0,mamba_attn,,0.0,,,,,217677.84735524625,,,,4,5399404,18265196,1,77,-7.4306477308273315,PRUNED,,0.0877899757128299,0.09514454661407065,,1686.8998766219365,,,
,,,,128,,,,,64,,,,,4.0,transformer,,,,,,,,,,,4,,,,78,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 384, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 6, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,384,,,,,64,,0.00012284847358273629,,0.5,4.0,transformer,,0.0,,,,,17828.867971666685,,,,4,7147776,26446464,0,79,-7.151381969451904,PRUNED,0.05,0.08386952955420965,0.08738813636030543,,1275.867947911635,,,
,,,4,64,16,,,,64,,,2,,4.0,mamba_only,,,,,,,,,,,4,,,,80,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,42494.715659805304,849.2367254244788,64,5.9703874588012695,0.0016994019785816507,,2.0,3.0,transformer,0.0,0.0,0.0,0.0,0.0,41758.08805980919,19225.90124108351,28518.286191199528,31589.99397669955,25315.196745045785,4,2667008,15532800,0,81,-0.33721689879894257,COMPLETE,0.05,0.07163999566894327,0.08112900795717212,914.5878965155999,1125.899179398485,950.3519456215433,1069.569072447654,874.6426416981144
